game,top_1_game,top_1_sim,top_2_game,top_2_sim,top_3_game,top_3_sim,top_4_game,top_4_sim,top_5_game,top_5_sim,top_6_game,top_6_sim,top_7_game,top_7_sim,top_8_game,top_8_sim,top_9_game,top_9_sim,top_10_game,top_10_sim
DOOM 3 Resurrection of Evil,DOOM 3,0.7066195630718309,Final DOOM,0.41226940481921287,Quake,0.3922362578635736,Quake II Ground Zero,0.35855902626085656,Quake II The Reckoning,0.35855902626085656,Wolfenstein 3D Spear of Destiny,0.35522534427415986,Quake Mission Pack 1 Scourge of Armagon,0.3507070060358083,The Ultimate DOOM,0.34961959727696357,Quake Mission Pack 2 Dissolution of Eternity,0.3487536811135836,Sonic Generations,0.3458897395946809
DOOM II Hell on Earth,Master Levels for DOOM II,0.9025244620056013,Final DOOM,0.7784061080847463,The Ultimate DOOM,0.7408937743686521,Wolfenstein 3D,0.47221937114981516,Commander Keen Complete Pack,0.3752193634423907,Max Payne,0.3582909812716096,Wolfenstein 3D Spear of Destiny,0.34995759956993605,Quake,0.3376863173660978,Renegade Ops,0.33679684866163684,HeXen Beyond Heretic,0.3132562028931306
DRAGON BALL XENOVERSE,Darksiders,0.17717119746113716,Ultra Street Fighter IV,0.17379616599061629,Starbound - Unstable,0.16338212482908532,Middle-earth Shadow of Mordor,0.1629911584347017,South Park The Stick of Truth,0.1533375157505699,South Park The Stick of Truth - Ultimate Fellowship Pack,0.15131043846240236,Mortal Kombat Komplete Edition,0.14978616289334315,ARK Survival Evolved,0.14940046733307843,Dungeon Defenders,0.14892791173670877,Mortal Kombat X,0.14763063385694875
DUNGEONS - Steam Special Edition,DUNGEONS - The Dark Lord (Steam Special Edition),0.3606409819380786,Prison Architect,0.25781669662662016,Dungeon Defenders,0.24403661329995088,"Warhammer 40,000 Dawn of War II  Retribution",0.23964160686469282,"Warhammer 40,000 Dawn of War II - Chaos Rising",0.21192741945299615,Overlord II,0.21189877079114194,Defense Grid The Awakening,0.21101755170512349,Torchlight,0.2088788697116012,RIFT,0.2035123574936529,Overlord Raising Hell,0.1978983094618394
DUNGEONS - The Dark Lord (Steam Special Edition),DUNGEONS - Steam Special Edition,0.3606409819380786,Overlord II,0.2337892012767801,FINAL FANTASY VII,0.1353549448606189,Torchlight II,0.13304930570718512,The Elder Scrolls V Skyrim - Hearthfire,0.1271509703729115,The Elder Scrolls V Skyrim - Dawnguard,0.12528723106105544,Star Wars Knights of the Old Republic,0.12090001785000182,Darksiders II,0.11637839019932304,Endless Space,0.11588663356300852,Darksiders,0.11546999217693607
DYNASTY WARRIORS 8 Xtreme Legends Complete Edition,Saints Row The Third,0.1384071397933228,Borderlands 2,0.09022713550447242,Left 4 Dead 2,0.09002879827102864,The Elder Scrolls V Skyrim,0.06947510606458955,The Witcher 2 Assassins of Kings Enhanced Edition,0.06817485831776518,Team Fortress 2,0.030255447476107564,Counter-Strike Global Offensive,0.028153096042848005,Ys Origin,0.0,1... 2... 3... KICK IT! (Drop That Beat Like an Ugly Baby),0.0,theHunter,0.0
Daikatana,Anachronox,0.9565560104367943,Mini Ninjas,0.6352703646322692,Axis Game Factory's AGFPRO 3.0,0.5236025944830643,Neverending Nightmares,0.5216009478234575,Deus Ex The Fall,0.5170744157427476,Thief Gold,0.4987927545770157,Labyrinthine Dreams,0.454604847717466,Deus Ex Invisible War,0.4469095375219245,Battlestations Midway,0.43533419084825375,Hitman Contracts,0.4311384372406755
Damned,Contagion,0.1759883988101882,FORCED,0.16918886509285802,Dead Space,0.14795579400102918,Titan Quest,0.13655530377771585,Star Wars - Battlefront II,0.13180016495177022,Don't Starve Together Beta,0.12818499284813686,Company of Heroes Tales of Valor,0.11748412576227688,Grand Theft Auto San Andreas,0.1118272768782453,Magicka,0.10758149944952623,Dead Island Epidemic,0.10577958981636557
Dark Messiah of Might & Magic Multi-Player,Dark Messiah of Might & Magic Single Player,0.6938169337887594,Prince of Persia The Forgotten Sands,0.18466448095300173,The Chronicles of Riddick Assault on Dark Athena,0.1581020839056078,The Witcher Enhanced Edition,0.15233236244741394,Red Faction Guerrilla Steam Edition,0.1428600132906471,F.E.A.R. 3,0.14028182596576938,The Wolf Among Us,0.13668136726156435,Trine 2,0.13540055056895703,RAGE,0.1343817306511835,Serious Sam HD The First Encounter,0.13390377797323638
Dark Messiah of Might & Magic Single Player,Dark Messiah of Might & Magic Multi-Player,0.6938169337887594,SpellForce Platinum Edition,0.26836948873339805,Gothic 3,0.25625406955216135,Red Faction Guerrilla Steam Edition,0.2522929424993771,Prince of Persia The Forgotten Sands,0.24372416512890072,The Chronicles of Riddick Assault on Dark Athena,0.23730721056062734,Brtal Legend,0.2360215203445542,System Shock 2,0.22396463216050788,The Swapper,0.22028202261594784,Prince of Persia The Sands of Time,0.216490636367635
Dark Souls Prepare to Die Edition,DARK SOULS II,0.47191471918812783,DARK SOULS II Crown of the Old Iron King,0.39410627848062246,DARK SOULS II - Season Pass,0.3920583130899805,Magicka,0.33734923590724997,Company of Heroes Opposing Fronts,0.3110167613949381,Fallout New Vegas Honest Hearts,0.30828917282656604,Fallout New Vegas Dead Money,0.30828917282656604,FTL Faster Than Light,0.3065597521093881,LIMBO,0.3056500802440392,Deus Ex Human Revolution,0.3046946142429633
DarkStar One,The Great Art Race,0.6380542263088469,Patrician III,0.616324669333303,Age of Empires II HD The Forgotten,0.1647667746176958,Tropico 4,0.14422177264823183,Far Cry 2 Fortunes Pack,0.12795446325306373,Fallout New Vegas,0.11964648829294329,Dead Island,0.10498712576221048,Titan Quest,0.1033831554027159,Far Cry,0.1010799382307149,"Warhammer 40,000 Dawn of War - Game of the Year Edition",0.09869476350302381
Darkest Dungeon,Xenonauts,0.3397065185185759,Dark Souls Prepare to Die Edition,0.24681340921854011,Dungeon of the Endless,0.24454344292001665,Starbound,0.2133697997697379,Rogue Legacy,0.2060304684329119,Sunless Sea,0.20375397884569407,This War of Mine,0.201844617043068,The Binding of Isaac Rebirth,0.19794473433726478,Crypt of the NecroDancer,0.1939241941305174,Ori and the Blind Forest,0.181162451671653
Darkest Hour A Hearts of Iron Game,BioShock,0.05042718238049189,The Elder Scrolls V Skyrim - Dragonborn,0.04602432485458857,The Elder Scrolls V Skyrim - Hearthfire,0.04589874665368214,The Elder Scrolls V Skyrim - Dawnguard,0.04522597712425969,The Elder Scrolls V Skyrim,0.030027933147622296,A Valley Without Wind 2,0.0,ARK Survival Evolved,0.0,Ys Origin,0.0,1... 2... 3... KICK IT! (Drop That Beat Like an Ugly Baby),0.0,theHunter,0.0
Darkest Hour Europe '44-'45,Red Orchestra Ostfront 41-45,0.8434456897215179,Mare Nostrum,0.8059172275952812,Rising Storm/Red Orchestra 2 Multiplayer,0.28800716656359854,AI War Fleet Command,0.23658828598915752,Red Orchestra 2 Heroes of Stalingrad - Single Player,0.18821203703189968,Wargame European Escalation,0.18298596499992942,Always Sometimes Monsters,0.18129917871459608,Eufloria HD Original Soundtrack,0.1713435298549148,Zombie Shooter,0.1665362444417814,Company of Heroes Opposing Fronts,0.1658898762818818
Darksiders,Darksiders II,0.5629664039911811,Red Faction Armageddon,0.4220920245110079,Darksiders II Soundtrack,0.38914116608754296,Darksiders Soundtrack,0.38842590626246837,Titan Quest,0.38776485346761413,Darksiders II Deathinitive Edition,0.3869955738889073,Company of Heroes,0.3755919923332812,Metro 2033,0.3539732461333907,Batman Arkham Asylum GOTY Edition,0.3460222792769669,Saints Row The Third,0.3389203769327789
Darksiders II,Darksiders,0.5629664039911811,Darksiders II Soundtrack,0.3667766197298136,Darksiders II Deathinitive Edition,0.3611427455577982,Darksiders Soundtrack,0.3603974092797921,Of Orcs And Men,0.2989196652540498,Remember Me,0.2941169408202574,Dark Souls Prepare to Die Edition,0.2922457905417351,Metro 2033,0.28906896057550546,Nexuiz Beta,0.2842336857709536,Nexuiz STUPID Mode,0.2842336857709536
Darksiders II Deathinitive Edition,Darksiders Soundtrack,0.9235174369419555,Darksiders II Soundtrack,0.9097014995740564,Darksiders,0.3869955738889073,Darksiders II,0.3611427455577982,Borderlands 2 Headhunter 5 Son of Crawmerax,0.270904686668658,Two Worlds 2 - Pirates of the Flying Fortress ,0.23088866285812176,Killing Floor Uncovered,0.23088866285812176,Legacy of Kain Defiance,0.22133332415771836,Dungeon Defenders,0.2127008114218656,Legacy of Kain Soul Reaver 2,0.21031446504671483
Darksiders II Soundtrack,Darksiders Soundtrack,0.9826073688810348,Darksiders II Deathinitive Edition,0.9097014995740564,Darksiders,0.38914116608754296,Darksiders II,0.3667766197298136,Borderlands 2 Headhunter 5 Son of Crawmerax,0.2624453295839119,Gauntlet ,0.2322465463556206,Saints Row Gat out of Hell,0.22020501526686573,Dungeon Defenders,0.18504488815361758,Borderlands 2 Headhunter 4 Wedding Day Massacre,0.1690308509457033,Rogue Legacy,0.1634568107529319
Darksiders Soundtrack,Darksiders II Soundtrack,0.9826073688810348,Darksiders II Deathinitive Edition,0.9235174369419555,Darksiders,0.38842590626246837,Darksiders II,0.3603974092797921,Borderlands 2 Headhunter 5 Son of Crawmerax,0.25788071477756375,Gauntlet ,0.2282071678462037,Saints Row Gat out of Hell,0.21637507066578307,Thief - Opportunist,0.18569533817705186,Dungeon Defenders,0.1818264706735116,Borderlands 2 Headhunter 4 Wedding Day Massacre,0.16609095970747995
Darkspore,Batman Arkham City GOTY,0.16932906575920603,Titan Quest,0.1437428922993634,Darksiders,0.12599247913052847,"Warhammer 40,000 Dawn of War II  Retribution",0.12334776771183127,Magicka,0.11648074427591067,Portal,0.10751252122489677,Starbound - Unstable,0.09854970361884535,Starbound,0.09763450359229564,Titan Quest Immortal Throne,0.0951738359083278,Alan Wake,0.09381016365832398
Darkwind War on Wheels,Warface,0.09138400229168207,Unturned,0.08509325295107106,Heroes & Generals,0.06322318695963146,Team Fortress 2,0.026137540521654512,A Valley Without Wind 2,0.0,ARK Survival Evolved,0.0,Ys Origin,0.0,1... 2... 3... KICK IT! (Drop That Beat Like an Ugly Baby),0.0,theHunter,0.0,the static speaks my name,0.0
Darwinia,Multiwinia,0.8051923707423506,DEFCON,0.6065023664613873,Uplink,0.592990921430465,Atom Zombie Smasher ,0.36257268397339587,FTL Faster Than Light,0.3500345329269517,SpaceChem,0.3455592523764745,Frozen Synapse,0.3284246229012227,Home,0.2972188516741831,Defense Grid The Awakening,0.2906680832445668,And Yet It Moves,0.2749696467725148
Dawn of Discovery,Dawn of Discovery - Demo,0.6155381161043737,Dawn of Discovery - Venice,0.5047298208258056,Crusader Kings II,0.28939711138971036,Mount & Blade Warband,0.2346782779605745,Total War ROME II - Emperor Edition,0.20667234118371922,Napoleon Total War,0.20120144614946994,Total War SHOGUN 2,0.18781898857313054,Empire Total War,0.18238100033325533,XCOM Enemy Unknown,0.14052555760267912,Fallout New Vegas Honest Hearts,0.12465423718839093
Dawn of Discovery - Demo,Dawn of Discovery - Venice,0.870760209191644,Dawn of Discovery,0.6155381161043737,Crusader Kings II,0.20554157076580276,Empire Total War,0.16029728134474958,Total War ROME II - Emperor Edition,0.1601172317908827,Total War SHOGUN 2,0.1587616362404103,Sid Meier's Civilization V,0.12711983579474875,Fallout New Vegas,0.12518206857407246,Fallout New Vegas Honest Hearts,0.12437964877624863,Fallout New Vegas Dead Money,0.12437964877624863
Dawn of Discovery - Venice,Dawn of Discovery - Demo,0.870760209191644,Dawn of Discovery,0.5047298208258056,Crusader Kings II,0.18574729038137985,Total War SHOGUN 2,0.13986654120422776,Total War ROME II - Emperor Edition,0.1357158232729157,Fallout New Vegas,0.13304980473557537,Empire Total War,0.13303270510226453,Sid Meier's Civilization V,0.12814445214719705,Fallout New Vegas Honest Hearts,0.09561256154931005,Fallout New Vegas Dead Money,0.09561256154931005
Day of Defeat,Deathmatch Classic,0.8267252582734457,Ricochet,0.8197909531717892,Counter-Strike,0.5296761441867482,Team Fortress Classic,0.5189782122052747,Half-Life Blue Shift,0.5108808295090119,Half-Life Opposing Force,0.4754623092481315,Counter-Strike Condition Zero Deleted Scenes,0.4628294892706693,Counter-Strike Condition Zero,0.4412478016642787,Half-Life,0.42635303307408023,Half-Life 2 Lost Coast,0.2433235791651339
Day of Defeat Source,Counter-Strike Source,0.5179203938867349,Half-Life 2 Deathmatch,0.44523602180688326,Half-Life 2 Lost Coast,0.44283813974695524,Half-Life Deathmatch Source,0.2391183190467433,Deathmatch Classic,0.22658702128978123,Half-Life 2 Episode Two,0.2263370165584153,Half-Life Blue Shift,0.22580085615820966,Portal,0.22322146231404164,Team Fortress 2,0.2218526348358902,Ricochet,0.22128837484582708
DayZ,Arma 3,0.47387257320952814,Arma 3 Zeus,0.45096553104563486,Arma 2 Operation Arrowhead Beta (Obsolete),0.3914911003875263,Arma 2 Operation Arrowhead,0.3798341082739443,Arma 2,0.34597212831368224,Rust,0.2980675289854492,The Forest,0.29163233349703643,Counter-Strike Global Offensive,0.2835506232317049,Arma 2 DayZ Mod,0.27902473205152084,Grand Theft Auto V,0.27277867113093424
Dead Bits,Jet Gunner,0.5359212249135644,Robotex,0.5190838976989339,The Howler,0.5117444477221552,Gravilon,0.507392231119865,Chip,0.5011838013043799,Ruzh Delta Z,0.487607046915198,SUPER DISTRO,0.4812405942845672,Uriel's Chasm,0.47477278422459535,Anoxemia,0.4723332527302396,Overcast - Walden and the Werewolf,0.46473699734157975
Dead Effect,System Shock 2,0.2738492461970739,Far Cry 2,0.20841755667939335,Far Cry 2 Fortunes Pack,0.19166628623498608,How to Survive,0.15557328228505068,Dead Space,0.13769691989158256,Outlast,0.12191691836408594,Insurgency,0.11101530493360348,The Binding of Isaac,0.09990030342148633,Fallout New Vegas,0.09255797794064582,The Elder Scrolls V Skyrim,0.08176116459847636
Dead Horde,Left 4 Dead 2,0.08776976579218271,Terraria,0.07337792367625591,Half-Life 2 Lost Coast,0.07168999609180295,Far Cry 3,0.057992657380962695,Counter-Strike Global Offensive,0.04871320005058866,1... 2... 3... KICK IT! (Drop That Beat Like an Ugly Baby),0.0,theHunter,0.0,the static speaks my name,0.0,sZone-Online,0.0,resident evil 4 / biohazard 4,0.0
Dead Island,Dead Island Riptide,0.423300680801613,Saints Row The Third,0.3755674075933341,Metro 2033,0.3340842341539373,Left 4 Dead 2,0.316932090412574,Magicka,0.2937659699648096,BIT.TRIP RUNNER,0.2890371214099668,Portal 2,0.2884183834510882,BioShock Infinite,0.286548431141469,Borderlands 2,0.28336731144735466,Killing Floor,0.2806462904894431
Dead Island Epidemic,Counter-Strike Global Offensive,0.25196328296360376,No More Room in Hell,0.24621383537473449,Warframe,0.2328469974716115,Garry's Mod,0.23017960732941709,PAYDAY 2,0.22898479496709195,Loadout,0.2246768073341034,Team Fortress 2,0.22339008706215824,Left 4 Dead 2,0.2188539600858599,Rust,0.2124151190203777,Dota 2,0.2115128808815825
Dead Island Riptide,Dead Island,0.423300680801613,Dying Light,0.21113691161703904,Dead Island Epidemic,0.20885526066999383,Sniper Elite Nazi Zombie Army 2,0.2006564765669572,Arma 2 British Armed Forces,0.19251150093552413,Arma 2 Private Military Company,0.18498773958816284,Saints Row The Third,0.17636317633710805,PAYDAY 2,0.17329384666805434,PAYDAY Wolf Pack,0.16837499198027406,Grand Theft Auto IV,0.16777035422042044
Dead Pixels,Surgeon Simulator,0.19175853173949886,Arma 2 Operation Arrowhead Beta (Obsolete),0.18999713271176888,Arma 2,0.12869067649674673,Rust,0.12612564148415745,Arma 2 Operation Arrowhead,0.1031400869339359,Castle Crashers,0.0973005485219707,The Binding of Isaac,0.09676775208147866,Don't Starve,0.09452228953851849,Portal 2,0.09233749079959908,Garry's Mod,0.08475121440998105
Dead Realm,Goat Simulator,0.1840398840446809,Outlast,0.1727364913961703,Garry's Mod,0.12136727580093461,Rust,0.10015650017526948,Terraria,0.09877664382651555,Grand Theft Auto IV,0.09859699559656009,Left 4 Dead 2,0.08897273190696123,Killing Floor Mod Defence Alliance 2,0.08890241361139303,Arma 2,0.08158517912113963,PAYDAY The Heist,0.08035373688994672
Dead Rising 2,Overlord,0.26909725646585364,Max Payne 3,0.23536570478059188,Sleeping Dogs,0.22963889848573676,Just Cause 2,0.22844744108831055,Overlord II,0.21545011065756114,Dead Island,0.20231221834957414,Dead Rising 2 Off the Record,0.20095914561844236,Tom Clancy's Splinter Cell Chaos Theory,0.1983094940820774,PAYDAY 2,0.1948981440570136,Tom Clancy's Splinter Cell Conviction,0.19487996271095334
Dead Rising 2 Off the Record,Deus Ex Human Revolution - The Missing Link,0.254757917893832,BioShock Infinite - Season Pass,0.2404301357045474,BioShock Infinite Burial at Sea - Episode 2,0.2311793332144553,BioShock Infinite Burial at Sea - Episode 1,0.22902878104721086,Sleeping Dogs,0.2243430926170709,Dead Rising 2,0.20095914561844236,BioShock Infinite,0.1885985199231521,Hotline Miami,0.18545149892018487,Deus Ex Human Revolution,0.1809434670842335,Saints Row The Third,0.17804013826883486
Dead Rising 3,Dead Rising 3 DLC1,0.922944634328124,Dead Rising 3 DLC2,0.922944634328124,Dead Rising 3 DLC3,0.922944634328124,Dead Rising 3 DLC4,0.922944634328124,Arma 3,0.11232247743029004,Saints Row IV,0.10866806179147172,Arma 3 Zeus,0.10823734394753577,ARK Survival Evolved,0.10447981992029112,Goat Simulator,0.10304790323565939,DayZ,0.09229190243450461
Dead Rising 3 DLC1,Dead Rising 3 DLC2,1.0,Dead Rising 3 DLC3,1.0,Dead Rising 3 DLC4,1.0,Dead Rising 3,0.922944634328124,Arma 3 Zeus,0.133801394982387,Arma 3,0.12895467747939998,Saints Row IV,0.12625359584286677,Goat Simulator,0.11467084803535949,Arma 2,0.11139669321834184,DayZ,0.1065445287848256
Dead Rising 3 DLC2,Dead Rising 3 DLC1,1.0,Dead Rising 3 DLC3,1.0,Dead Rising 3 DLC4,1.0,Dead Rising 3,0.922944634328124,Arma 3 Zeus,0.133801394982387,Arma 3,0.12895467747939998,Saints Row IV,0.12625359584286677,Goat Simulator,0.11467084803535949,Arma 2,0.11139669321834184,DayZ,0.1065445287848256
Dead Rising 3 DLC3,Dead Rising 3 DLC1,1.0,Dead Rising 3 DLC2,1.0,Dead Rising 3 DLC4,1.0,Dead Rising 3,0.922944634328124,Arma 3 Zeus,0.133801394982387,Arma 3,0.12895467747939998,Saints Row IV,0.12625359584286677,Goat Simulator,0.11467084803535949,Arma 2,0.11139669321834184,DayZ,0.1065445287848256
Dead Rising 3 DLC4,Dead Rising 3 DLC1,1.0,Dead Rising 3 DLC2,1.0,Dead Rising 3 DLC3,1.0,Dead Rising 3,0.922944634328124,Arma 3 Zeus,0.133801394982387,Arma 3,0.12895467747939998,Saints Row IV,0.12625359584286677,Goat Simulator,0.11467084803535949,Arma 2,0.11139669321834184,DayZ,0.1065445287848256
